"complex_id","apartment_address","apartment_seller","apartment_seller_tel","apartment_selling_type","apartment_building_type","apartment_ready_date","official_offer","apartment_type","apartment_total_area","apartment_living_area","apartment_kitchen_area","apartment_floor_number","apartment_floor_total","apartment_has_service_elevator","apartment_has_pass_elevator","apartment_has_balkony","apartment_has_loggia","apartment_closest_metro","apartment_closest_metro_dist_time","apartment_closest_metro_dist_type","apartment_price_meter","apartment_price","apartment_link"
"5721","Санкт-Петербург, район Кировский, Ленинский просп.","ID:12325973","+7 812 389-69...","новостройка","панельный"," 2017 год",TRUE,"1-комнатная",35,15.9,10.3,13,25,FALSE,TRUE,FALSE,TRUE,"Ленинский проспект","15","на транспорте",92571,3240000,"http://spb.cian.ru/sale/flat/145070254/"
"5721","Санкт-Петербург, район Красносельский, просп. Героев","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",35,15.9,10.3,NA,NA,TRUE,TRUE,TRUE,FALSE,"Ленинский проспект","10","на транспорте",92571,3240000,"http://spb.cian.ru/sale/flat/139046794/"
"5721","Санкт-Петербург, район Кировский, Ленинский просп.","ID:12325973","+7 812 389-69...","новостройка","панельный"," 2017 год",TRUE,"1-комнатная",35,15.6,10.5,3,25,FALSE,TRUE,FALSE,TRUE,"Ленинский проспект","15","на транспорте",92857,3250000,"http://spb.cian.ru/sale/flat/145070245/"
"5721","Санкт-Петербург, район Кировский, Ленинский просп.","ID:12325973","+7 812 389-69...","новостройка","панельный"," 2017 год",TRUE,"1-комнатная",36,15.9,10.6,3,25,FALSE,TRUE,FALSE,TRUE,"Ленинский проспект","15","на транспорте",90833,3270000,"http://spb.cian.ru/sale/flat/145070571/"
"5721","Санкт-Петербург, район Красносельский, просп. Героев","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",36,15.9,10.6,NA,NA,TRUE,TRUE,TRUE,FALSE,"Ленинский проспект","10","на транспорте",90833,3270000,"http://spb.cian.ru/sale/flat/139046800/"
"5721","Санкт-Петербург, район Красносельский, просп. Героев","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",36,15.9,11,NA,NA,TRUE,TRUE,TRUE,FALSE,"Ленинский проспект","10","на транспорте",90833,3270000,"http://spb.cian.ru/sale/flat/142167975/"
"5721","Санкт-Петербург, район Кировский, Ленинский просп.","ID:12325973","+7 812 389-69...","новостройка","панельный"," 2017 год",TRUE,"1-комнатная",36,15.9,10.7,14,25,FALSE,TRUE,TRUE,FALSE,"Ленинский проспект","15","на транспорте",90833,3270000,"http://spb.cian.ru/sale/flat/145070251/"
"5721","Санкт-Петербург, район Кировский, Ленинский просп.","ID:12325973","+7 812 389-69...","новостройка","панельный"," 2017 год",TRUE,"1-комнатная",36,15.9,11,13,25,FALSE,TRUE,TRUE,FALSE,"Ленинский проспект","15","на транспорте",90833,3270000,"http://spb.cian.ru/sale/flat/145070341/"
"5721","Санкт-Петербург, район Кировский, Ленинский просп.","ID:12325973","+7 812 389-69...","новостройка","панельный"," 2017 год",TRUE,"1-комнатная",36,15.9,11,5,25,FALSE,TRUE,TRUE,FALSE,"Ленинский проспект","15","на транспорте",91111,3280000,"http://spb.cian.ru/sale/flat/145070315/"
"5721","Санкт-Петербург, район Красносельский, просп. Героев","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",36,15.9,11,NA,NA,TRUE,TRUE,TRUE,FALSE,"Ленинский проспект","10","на транспорте",91111,3280000,"http://spb.cian.ru/sale/flat/139046818/"
"5721","Санкт-Петербург, район Красносельский, просп. Героев","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",36,15.9,10.6,NA,NA,TRUE,TRUE,TRUE,FALSE,"Ленинский проспект","10","на транспорте",91111,3280000,"http://spb.cian.ru/sale/flat/139046803/"
"5721","Санкт-Петербург, район Кировский, Ленинский просп.","ID:12325973","+7 812 389-69...","новостройка","панельный"," 2017 год",TRUE,"1-комнатная",38,15.3,9,22,25,FALSE,TRUE,TRUE,FALSE,"Ленинский проспект","15","на транспорте",87632,3330000,"http://spb.cian.ru/sale/flat/145070692/"
"5721","Санкт-Петербург, район Красносельский, просп. Героев","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",38,15.3,10,NA,NA,TRUE,TRUE,TRUE,FALSE,"Ленинский проспект","10","на транспорте",87632,3330000,"http://spb.cian.ru/sale/flat/139046822/"
"5721","Санкт-Петербург, район Красносельский, ул. Маршала Казакова","ID:12325973","+7 812 389-69...","новостройка","панельный"," 2016 год",TRUE,"1-комнатная",35,15.6,10.1,4,25,FALSE,TRUE,TRUE,FALSE,"Ленинский проспект","15","на транспорте",91429,3200000,"http://spb.cian.ru/sale/flat/145069943/"
"5721","Санкт-Петербург, район Красносельский, просп. Героев","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",35,15.6,10.5,NA,NA,TRUE,TRUE,TRUE,FALSE,"Ленинский проспект","10","на транспорте",92857,3250000,"http://spb.cian.ru/sale/flat/139046795/"
"5721","Санкт-Петербург, район Кировский, Ленинский просп.","ID:12325973","+7 812 389-69...","новостройка","панельный"," 2017 год",TRUE,"1-комнатная",36,15.9,10.6,2,25,FALSE,TRUE,TRUE,FALSE,"Ленинский проспект","15","на транспорте",90833,3270000,"http://spb.cian.ru/sale/flat/145070355/"
"5721","Санкт-Петербург, район Красносельский, просп. Героев","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",36,15.9,10.6,NA,NA,TRUE,TRUE,TRUE,FALSE,"Ленинский проспект","10","на транспорте",90833,3270000,"http://spb.cian.ru/sale/flat/139046813/"
"5721","Санкт-Петербург, район Кировский, Ленинский просп.","ID:12325973","+7 812 389-69...","новостройка","панельный"," 2017 год",TRUE,"1-комнатная",36,15.9,11,7,25,FALSE,TRUE,TRUE,FALSE,"Ленинский проспект","15","на транспорте",90833,3270000,"http://spb.cian.ru/sale/flat/145070719/"
"5721","Санкт-Петербург, район Кировский, Ленинский просп.","ID:10628783","+7 812 612-28...","новостройка","панельный",NA,FALSE,"1-комнатная",36,15.9,10.7,15,24,TRUE,TRUE,TRUE,FALSE,"Ленинский проспект","10","на транспорте",90833,3270000,"http://spb.cian.ru/sale/flat/40626059/"
"5721","Санкт-Петербург, район Красносельский, просп. Героев","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",36,15.9,10.7,NA,NA,TRUE,TRUE,TRUE,FALSE,"Ленинский проспект","10","на транспорте",90833,3270000,"http://spb.cian.ru/sale/flat/139046815/"
"5721","Санкт-Петербург, район Красносельский, просп. Героев","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",36,15.9,11,NA,NA,TRUE,TRUE,TRUE,FALSE,"Ленинский проспект","10","на транспорте",91111,3280000,"http://spb.cian.ru/sale/flat/139046817/"
"5721","Санкт-Петербург, район Красносельский, просп. Героев","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",36,15.9,11,NA,NA,TRUE,TRUE,TRUE,FALSE,"Ленинский проспект","10","на транспорте",91111,3280000,"http://spb.cian.ru/sale/flat/139046816/"
"5721","Санкт-Петербург, район Кировский, Ленинский просп.","ID:12325973","+7 812 389-69...","новостройка","панельный"," 2017 год",TRUE,"1-комнатная",36,15.9,10.6,10,25,FALSE,TRUE,FALSE,TRUE,"Ленинский проспект","15","на транспорте",91111,3280000,"http://spb.cian.ru/sale/flat/145070548/"
"5721","Санкт-Петербург, район Кировский, Ленинский просп.","ID:12325973","+7 812 389-69...","новостройка","панельный"," 2017 год",TRUE,"1-комнатная",36,15.9,11,4,25,FALSE,TRUE,TRUE,FALSE,"Ленинский проспект","15","на транспорте",91111,3280000,"http://spb.cian.ru/sale/flat/145070280/"
"5721","Санкт-Петербург, район Красносельский, просп. Героев","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",36,15.9,10.4,NA,NA,TRUE,TRUE,TRUE,FALSE,"Ленинский проспект","10","на транспорте",91111,3280000,"http://spb.cian.ru/sale/flat/139046807/"
"5721","Санкт-Петербург, район Кировский, Ленинский просп.","ID:12325973","+7 812 389-69...","новостройка","панельный"," 2017 год",TRUE,"1-комнатная",36,15.9,10.4,18,25,FALSE,TRUE,FALSE,TRUE,"Ленинский проспект","15","на транспорте",91111,3280000,"http://spb.cian.ru/sale/flat/146929354/"
"5721","Санкт-Петербург, район Кировский, Ленинский просп.","ID:12325973","+7 812 389-69...","новостройка","панельный"," 2017 год",TRUE,"1-комнатная",36,15.9,10.6,14,25,FALSE,TRUE,FALSE,TRUE,"Ленинский проспект","15","на транспорте",91111,3280000,"http://spb.cian.ru/sale/flat/145070303/"
"5721","Санкт-Петербург, район Красносельский, просп. Героев","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",36,15.9,10.6,NA,NA,TRUE,TRUE,TRUE,FALSE,"Ленинский проспект","10","на транспорте",91111,3280000,"http://spb.cian.ru/sale/flat/139046810/"
"5721","Санкт-Петербург, район Красносельский, просп. Героев","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",37,15.9,11,NA,NA,TRUE,TRUE,TRUE,FALSE,"Ленинский проспект","10","на транспорте",88919,3290000,"http://spb.cian.ru/sale/flat/139046819/"
"5721","Санкт-Петербург, район Кировский, Ленинский просп.","ID:12325973","+7 812 389-69...","новостройка","панельный"," 2017 год",TRUE,"1-комнатная",37,15.9,11,2,25,FALSE,TRUE,TRUE,FALSE,"Ленинский проспект","15","на транспорте",88919,3290000,"http://spb.cian.ru/sale/flat/145070755/"
"5721","Санкт-Петербург, район Красносельский, просп. Героев","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",38,15.4,9.1,NA,NA,TRUE,TRUE,TRUE,FALSE,"Ленинский проспект","10","на транспорте",87632,3330000,"http://spb.cian.ru/sale/flat/139046821/"
"5721","Санкт-Петербург, район Кировский, Ленинский просп.","ID:12325973","+7 812 389-69...","новостройка","панельный"," 2017 год",TRUE,"1-комнатная",38,15.4,9.1,3,25,FALSE,TRUE,TRUE,FALSE,"Ленинский проспект","15","на транспорте",87632,3330000,"http://spb.cian.ru/sale/flat/145070255/"
"5721","Санкт-Петербург, район Красносельский, просп. Героев","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",36,15.4,11,NA,NA,TRUE,TRUE,FALSE,TRUE,"Ленинский проспект","10","на транспорте",92778,3340000,"http://spb.cian.ru/sale/flat/139046786/"
"5721","Санкт-Петербург, район Красносельский, просп. Патриотов","ID:12325973","+7 812 389-69...","новостройка","панельный"," 2017 год",TRUE,"1-комнатная",36,15.4,11,11,13,FALSE,TRUE,FALSE,TRUE,"Ленинский проспект","15","на транспорте",92778,3340000,"http://spb.cian.ru/sale/flat/145070216/"
"5721","Санкт-Петербург, район Кировский, Ленинский просп.","ID:12325973","+7 812 389-69...","новостройка","панельный"," 2017 год",TRUE,"1-комнатная",39,15.3,9.3,10,25,FALSE,TRUE,TRUE,FALSE,"Ленинский проспект","15","на транспорте",86154,3360000,"http://spb.cian.ru/sale/flat/145070647/"
"5721","Санкт-Петербург, район Красносельский, просп. Героев","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",36,15.9,11,NA,NA,TRUE,TRUE,FALSE,TRUE,"Ленинский проспект","10","на транспорте",94167,3390000,"http://spb.cian.ru/sale/flat/139046790/"
"5721","Санкт-Петербург, район Красносельский, просп. Героев","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",39,20,11,NA,NA,TRUE,TRUE,FALSE,FALSE,"Ленинский проспект","10","на транспорте",87179,3400000,"http://spb.cian.ru/sale/flat/139046824/"
"5721","Санкт-Петербург, район Красносельский, ул. Маршала Казакова","ID:12325973","+7 812 389-69...","новостройка","панельный"," 2016 год",TRUE,"1-комнатная",35,17.5,7.7,13,25,FALSE,TRUE,TRUE,FALSE,"Ленинский проспект","15","на транспорте",100000,3500000,"http://spb.cian.ru/sale/flat/146929326/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:11238543","+7 911 133-99...","вторичка","монолитный",NA,FALSE,"1-комнатная",35,14,10,17,24,FALSE,FALSE,FALSE,FALSE,"Купчино","3","на транспорте",95143,3330000,"http://spb.cian.ru/sale/flat/144201135/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:7154194","+7 812 389-67...","новостройка","монолитный"," 2015 год",TRUE,"1-комнатная",41,16,14.3,4,24,FALSE,TRUE,TRUE,FALSE,"Купчино","15","на транспорте",91951,3770000,"http://spb.cian.ru/sale/flat/146592082/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10798992","+7 911 937-65...","новостройка","монолитный"," 2015 год",FALSE,"1-комнатная",33,16,8.2,16,24,FALSE,TRUE,TRUE,FALSE,"Купчино","15","на транспорте",69697,2300000,"http://spb.cian.ru/sale/flat/146592106/"
"5657","Санкт-Петербург, район Пушкинский, пер. Вилеровский, 6","ID:3733054","+7 909 585-63...","вторичка","монолитный",NA,FALSE,"1-комнатная",26,15.3,NA,23,24,TRUE,TRUE,FALSE,FALSE,"Купчино","10","на транспорте",100000,2600000,"http://spb.cian.ru/sale/flat/140946810/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10853466","+7 921 316-90...","вторичка","кирпично-монолитный",NA,FALSE,"1-комнатная",23,16,5,11,18,FALSE,TRUE,TRUE,FALSE,"Купчино","3","на транспорте",113043,2600000,"http://spb.cian.ru/sale/flat/146954928/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10788258","+7 812 322-52...","вторичка","кирпичный",NA,FALSE,"1-комнатная",33,13.3,9.8,23,24,FALSE,FALSE,FALSE,TRUE,"Купчино","12","на транспорте",87273,2880000,"http://spb.cian.ru/sale/flat/136928859/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10808382","+7 911 103-57...","вторичка","монолитный",NA,FALSE,"1-комнатная",31,13,9.4,19,24,FALSE,TRUE,FALSE,TRUE,"Купчино","5","на транспорте",93548,2900000,"http://spb.cian.ru/sale/flat/138099264/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10826724","+7 812 322-52...","вторичка","монолитный",NA,FALSE,"1-комнатная",33,13.1,9.8,19,24,FALSE,TRUE,TRUE,FALSE,"Купчино","3","на транспорте",90606,2990000,"http://spb.cian.ru/sale/flat/47096007/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10849434","+7 812 322-52...","вторичка","монолитный",NA,FALSE,"1-комнатная",37,15,9,4,20,FALSE,TRUE,FALSE,TRUE,"Купчино","3","на транспорте",81081,3000000,"http://spb.cian.ru/sale/flat/146319920/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10799160","+7 921 937-18...","вторичка","монолитный",NA,FALSE,"1-комнатная",39,13,10.2,16,22,FALSE,TRUE,FALSE,TRUE,"Купчино","10","на транспорте",78205,3050000,"http://spb.cian.ru/sale/flat/147062377/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10807302","+7 812 945-92...","вторичка","монолитный",NA,FALSE,"1-комнатная",36,11.1,15.5,13,24,FALSE,TRUE,TRUE,FALSE,"Купчино","3","на транспорте",84722,3050000,"http://spb.cian.ru/sale/flat/145900266/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10850388","+7 921 870-96...","вторичка","кирпично-монолитный",NA,FALSE,"1-комнатная",37,15,11.3,11,24,FALSE,FALSE,FALSE,TRUE,"Купчино","5","на транспорте",83784,3100000,"http://spb.cian.ru/sale/flat/145462443/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10865430","+7 921 397-87...","вторичка","кирпично-монолитный",NA,FALSE,"1-комнатная",30,14.8,8.1,5,24,FALSE,TRUE,FALSE,TRUE,"Купчино","3","на транспорте",103333,3100000,"http://spb.cian.ru/sale/flat/147166952/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10853400","+7 921 303-58...","вторичка","кирпично-монолитный",NA,FALSE,"1-комнатная",38,20,10.5,20,24,FALSE,TRUE,TRUE,FALSE,"Купчино","3","на транспорте",81579,3100000,"http://spb.cian.ru/sale/flat/146952365/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:11569473","+7 911 277-27...","вторичка","кирпично-монолитный",NA,FALSE,"1-комнатная",36,14.6,11,14,24,FALSE,TRUE,FALSE,TRUE,"Купчино","3","на транспорте",86111,3100000,"http://spb.cian.ru/sale/flat/136960798/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10822398","+7 812 322-52...","вторичка","монолитный",NA,FALSE,"1-комнатная",37,19,11,20,24,FALSE,FALSE,TRUE,FALSE,"Купчино","3","на транспорте",85135,3150000,"http://spb.cian.ru/sale/flat/146169361/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10814592","+7 812 425-31...","вторичка","монолитный",NA,FALSE,"1-комнатная",36,11.5,15.5,13,24,FALSE,FALSE,TRUE,FALSE,"Купчино","3","на транспорте",87500,3150000,"http://spb.cian.ru/sale/flat/147166954/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10806144","+7 921 785-57...","вторичка","кирпично-монолитный",NA,FALSE,"1-комнатная",37,14.9,11.2,6,24,FALSE,FALSE,TRUE,FALSE,"Звёздная","4","на транспорте",85135,3150000,"http://spb.cian.ru/sale/flat/37191388/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10811058","+7 812 612-03...","вторичка","монолитный",NA,FALSE,"1-комнатная",35,15,11,16,25,FALSE,TRUE,TRUE,FALSE,"Купчино","30","на транспорте",91429,3200000,"http://spb.cian.ru/sale/flat/145234583/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10789722","+7 812 414-96...","вторичка","монолитный",NA,FALSE,"1-комнатная",33,14,10.2,16,24,FALSE,TRUE,FALSE,TRUE,"Купчино","3","на транспорте",98485,3250000,"http://spb.cian.ru/sale/flat/144344572/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10848114","+7 812 322-52...","вторичка","кирпично-монолитный",NA,FALSE,"1-комнатная",35,14.5,10.5,14,18,FALSE,TRUE,TRUE,FALSE,"Купчино","3","на транспорте",92857,3250000,"http://spb.cian.ru/sale/flat/145918440/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10838850","+7 911 295-66...","вторичка","монолитный",NA,FALSE,"1-комнатная",36,15,11,10,24,FALSE,TRUE,FALSE,TRUE,"Купчино","3","на транспорте",91667,3300000,"http://spb.cian.ru/sale/flat/145388767/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10789722","+7 812 414-96...","новостройка","монолитный"," 2015 год",FALSE,"1-комнатная",33,14,10.2,16,24,FALSE,TRUE,FALSE,TRUE,"Купчино","15","на транспорте",100000,3300000,"http://spb.cian.ru/sale/flat/143168125/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10833678","+7 964 376-89...","вторичка","кирпично-монолитный",NA,FALSE,"1-комнатная",33,14,10,6,16,FALSE,FALSE,TRUE,FALSE,"Звёздная","4","на транспорте",100000,3300000,"http://spb.cian.ru/sale/flat/147110342/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:11179547","+7 911 296-14...","вторичка","кирпично-монолитный",NA,FALSE,"1-комнатная",36,11.2,15.5,22,24,FALSE,FALSE,TRUE,FALSE,"Купчино","3","на транспорте",91667,3300000,"http://spb.cian.ru/sale/flat/146047093/"
"5657","Санкт-Петербург, пос. Шушары, район Пушкинский, пер. Вилеровский, 6","ID:10817202","+7 812 941-08...","вторичка","кирпичный",NA,FALSE,"1-комнатная",41,17,15,7,21,FALSE,FALSE,TRUE,FALSE,"Купчино","3","на транспорте",81707,3350000,"http://spb.cian.ru/sale/flat/51797494/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул., 4бВ","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2018 год",TRUE,"1-комнатная",44,16.6,12.7,4,9,FALSE,TRUE,FALSE,FALSE,"Площадь Восстания","5","пешком",189318,8330000,"http://spb.cian.ru/sale/flat/147044842/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул., 4бВ","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2018 год",TRUE,"1-комнатная",39,14.1,12.6,7,9,FALSE,TRUE,FALSE,FALSE,"Площадь Восстания","5","пешком",217436,8480000,"http://spb.cian.ru/sale/flat/147044587/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул., 4бВ","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2018 год",TRUE,"1-комнатная",44,17.6,13,5,9,FALSE,TRUE,FALSE,FALSE,"Площадь Восстания","5","пешком",194545,8560000,"http://spb.cian.ru/sale/flat/147044702/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул., 4","Night Sky Realty","+7 812 333-15...","новостройка","кирпично-монолитный","дом сдан",FALSE,"1-комнатная",36,14,12,2,9,TRUE,TRUE,TRUE,FALSE,"Площадь Восстания","5","пешком",155000,5580000,"http://spb.cian.ru/sale/flat/145898543/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул.","ID:10628783","+7 812 612-28...","новостройка","монолитный",NA,FALSE,"1-комнатная",37,14.3,12.4,2,9,FALSE,FALSE,TRUE,FALSE,"Площадь Восстания","5","пешком",163243,6040000,"http://spb.cian.ru/sale/flat/146897958/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул., 4бВ","ID:10789194","+7 812 905-48...","новостройка","кирпично-монолитный"," 2018 год",FALSE,"1-комнатная",41,20,12,2,9,FALSE,TRUE,FALSE,TRUE,"Площадь Восстания","5","пешком",171707,7040000,"http://spb.cian.ru/sale/flat/146052740/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул.","ID:10628783","+7 812 612-28...","новостройка","монолитный",NA,FALSE,"1-комнатная",45,22.3,8.9,2,9,FALSE,FALSE,FALSE,FALSE,"Площадь Восстания","5","пешком",159556,7180000,"http://spb.cian.ru/sale/flat/145213504/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул.","ID:10628783","+7 812 612-28...","новостройка","монолитный",NA,FALSE,"1-комнатная",45,15.1,12.9,4,9,FALSE,FALSE,FALSE,FALSE,"Площадь Восстания","5","пешком",170889,7690000,"http://spb.cian.ru/sale/flat/145213510/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул.","ID:10628783","+7 812 612-28...","новостройка","монолитный",NA,FALSE,"1-комнатная",44,17.6,13,3,9,FALSE,FALSE,FALSE,FALSE,"Площадь Восстания","5","пешком",181364,7980000,"http://spb.cian.ru/sale/flat/145213507/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул.","ID:10628783","+7 812 612-28...","новостройка","монолитный",NA,FALSE,"1-комнатная",56,12.1,34.3,3,9,FALSE,FALSE,FALSE,FALSE,"Площадь Восстания","5","пешком",158393,8870000,"http://spb.cian.ru/sale/flat/145213494/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул., 4бВ","ID:10789194","+7 812 905-48...","новостройка","кирпично-монолитный"," 2018 год",FALSE,"1-комнатная",53,18,17,2,9,FALSE,TRUE,FALSE,FALSE,"Площадь Восстания","5","пешком",184906,9800000,"http://spb.cian.ru/sale/flat/146052750/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул., 4бВ","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2018 год",TRUE,"1-комнатная",37,14.3,12.3,2,9,FALSE,TRUE,FALSE,FALSE,"Площадь Восстания","5","пешком",163243,6040000,"http://spb.cian.ru/sale/flat/147044975/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул., 4бВ","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2018 год",TRUE,"1-комнатная",41,14,16.6,3,9,FALSE,TRUE,FALSE,FALSE,"Площадь Восстания","5","пешком",153902,6310000,"http://spb.cian.ru/sale/flat/147044606/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул., 4бВ","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2018 год",TRUE,"1-комнатная",41,13.9,16.6,3,9,FALSE,TRUE,FALSE,FALSE,"Площадь Восстания","5","пешком",153902,6310000,"http://spb.cian.ru/sale/flat/147044468/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул., 4бВ","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2018 год",TRUE,"1-комнатная",41,14.3,16.7,3,9,FALSE,TRUE,FALSE,FALSE,"Площадь Восстания","5","пешком",154878,6350000,"http://spb.cian.ru/sale/flat/147044542/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул., 4бВ","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2018 год",TRUE,"1-комнатная",41,14.3,16.6,3,9,FALSE,TRUE,FALSE,FALSE,"Площадь Восстания","5","пешком",155366,6370000,"http://spb.cian.ru/sale/flat/147044494/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул., 4бВ","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2018 год",TRUE,"1-комнатная",35,14.2,8.2,2,9,FALSE,TRUE,FALSE,FALSE,"Площадь Восстания","5","пешком",185429,6490000,"http://spb.cian.ru/sale/flat/147044950/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул., 4бВ","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2018 год",TRUE,"1-комнатная",41,13.9,16.6,4,9,FALSE,TRUE,FALSE,FALSE,"Площадь Восстания","5","пешком",160244,6570000,"http://spb.cian.ru/sale/flat/147044649/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул., 4бВ","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2018 год",TRUE,"1-комнатная",41,14,16.6,4,9,FALSE,TRUE,FALSE,FALSE,"Площадь Восстания","5","пешком",160244,6570000,"http://spb.cian.ru/sale/flat/147044609/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул., 4бВ","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2018 год",TRUE,"1-комнатная",41,14.3,16.7,4,9,FALSE,TRUE,FALSE,FALSE,"Площадь Восстания","5","пешком",161463,6620000,"http://spb.cian.ru/sale/flat/147044410/"
"8764","Санкт-Петербург, район Центральный, 2-я Советская ул., 4бВ","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2018 год",TRUE,"1-комнатная",41,14.3,16.6,4,9,FALSE,TRUE,FALSE,FALSE,"Площадь Восстания","5","пешком",161707,6630000,"http://spb.cian.ru/sale/flat/147044501/"
